Keyword	Match type	Campaign	Ad group	Final URL	Impr.	Clicks	Cost
"""detergent supplier"""	Phrase match	AU_Generic_P-V_Janitorial	Detergent_Supplier_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_315211221974_y175435634062#cle-jan	38	4	42.09
"""industrial lighting products"""	Phrase match	AU_Generic_P-V_Industrial	Electrical_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ind_300575959185_y179165227178#mro	24	4	21.68
"""bulk hosiery"""	Phrase match	AU_Generic_P-V_Apparel	Leggins & Tights_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_app_316057812958_y179602180073	29	4	17.93
"""bikinis suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Swimwear_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_406959132865_y179602182673	29	4	24.04
[bulk shoes]	Exact match	AU_Generic_P-V_Apparel	Eyewear_Wholesales_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_317399146993_x182644070561	14	4	17.01
"""bulk cupcake boxes"""	Phrase match	AU_Generic_P-V_Food	Kitchen Tools_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_4874517557_y173370686130	31	4	34.5
[bulk tumblers]	Exact match	AU_Generic_P-V_Food	Glassware_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_3068352906_x173370678930	14	4	9.89
"""wholesale plastic"""	Phrase match	AU_Generic_P-V_Materials	Wholesales_Plastic_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_mat_312143017188_y176863280583	98	4	26.44
[industrial cleaning products]	Exact match	AU_Generic_P-V_Janitorial	Industrial-Chemicals_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_173179803_x175435636022#cle-jan	40	4	28.19
"""bulk coasters"""	Phrase match	AU_Generic_P-V_Food	Barware_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_299764395741_y173370682930	21	4	38.17
[bulk plates]	Exact match	AU_Generic_P-V_Food	Plates_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_2907071361_x173370681010	39	4	20.58
[bulk toilet paper]	Exact match	AU_Generic_P-V_Janitorial	Paper_Bulk	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_92688795_x175435636782	99	4	17.45
"""wholesale bakers"""	Phrase match	AU_Generic_P-V_Food	Wholesales_Food_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_298294342228_y173370688530	23	4	12.12
"""canned food wholesale"""	Phrase match	AU_Generic_P-V_Food	Wholesales_Food_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_304377824761_y173370688530	37	4	18.74
[commercial cutlery]	Exact match	AU_Generic_P-V_Food	Cultlery_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_411632495_x173370678690	48	4	33.04
